CID,Vegetation,Surface_Temperature___C_
1,0.5149913,31.7219620
1,0.4971980,37.7889481
1,0.3792644,37.7000809
1,0.2341081,46.0434647
1,0.4530538,41.0189743
1,0.1827926,36.6135712
1,0.4650047,31.5510635
1,0.3630689,33.1951370
1,0.1807535,51.1260605
1,0.3991298,38.5819321
1,0.4310856,34.7503281
1,0.3139494,39.1322250
1,0.4446227,36.1312027
1,0.5179182,32.6072311
1,0.3893351,35.0750351
1,0.4050092,39.1151352
1,0.4722266,33.8684769
1,0.3318950,41.4052200
1,0.1687243,40.4105759
1,0.2294741,34.8765335
1,0.3626943,35.2186050
1,0.0493640,46.0161209
1,0.2769399,51.4815292
1,0.3484130,43.4902115
1,0.4055952,33.5779495
1,0.4829703,32.2927780
1,0.3875041,33.7488480
1,0.3820122,33.8650589
1,0.3446445,37.5975418
1,0.3360327,38.3563461
1,0.0958794,44.6728439
1,0.1113482,48.2822647
1,0.4746158,37.0062180
1,0.3814067,35.1707382
1,0.1776130,43.5693283
1,0.1066563,34.1897812
1,0.1335426,41.0964737
1,0.2509260,43.1168671
1,0.3612135,36.5858078
1,0.4593823,33.7420120
1,0.4454420,33.1917191
1,0.4123852,41.0907516
1,0.5185112,34.0769730
1,0.3685080,37.7479324
1,0.3956753,33.1541061
1,0.1640008,42.9980087
1,0.3019737,39.2040024
1,0.3792871,33.9744339
1,0.0359908,21.0098953
1,0.4322771,39.9491348
1,0.3081268,37.9940262
1,0.2561613,36.9412766
1,0.0343808,20.5757980
1,0.3422234,28.9841232
1,0.4400384,33.9812698
1,,
1,0.4416373,38.1717606
1,0.3975160,38.5169907
1,0.1190333,51.1328964
1,0.4581456,33.0515671
1,0.0877247,42.1571732
1,0.3605747,35.5604019
1,0.3551249,35.1673203
1,0.3196092,31.1409073
1,0.4404899,35.7278824
1,0.4485734,31.1203842
1,0.4305864,35.3006363
1,0.3542339,35.3245621
1,0.2543563,30.3684311
1,0.4176600,36.7088547
1,0.4222206,34.4016953
1,0.3805358,33.6087112
1,0.4407866,31.8826065
1,0.0878192,30.4262333
1,0.1046925,49.0547409
1,0.3831536,32.8054733
1,0.3087942,37.6214676
1,0.1678214,45.6948318
1,0.3769628,34.4222031
1,0.1428271,45.3155441
1,0.2584569,31.2742081
1,0.5206583,33.0344772
1,0.3159072,39.3783340
1,0.4069394,35.1536484
1,0.4134690,37.5360184
1,0.4575670,34.0598831
1,0.2222385,34.0257034
1,0.0956877,48.6069870
1,0.3676820,37.9290848
1,0.3817220,38.3836899
1,0.3507906,37.7752762
1,0.4004483,31.1340714
1,-0.0086178,31.8005753
1,0.3965041,35.4031754
1,0.4331878,32.8191452
1,0.4536413,32.1936569
1,0.4618244,35.0032578
1,0.3446836,34.8255234
1,0.4224603,35.0100937
1,0.3825383,35.9808121
1,0.4412091,32.0808487
1,0.3962506,33.0139694
1,0.0961565,46.6108627
1,0.2720736,33.9265823
1,0.3131610,38.8519516
1,0.3344673,43.2509384
1,0.4279635,33.1130905
1,0.2989932,36.4388351
1,0.3945863,34.6922226
1,0.4542623,35.6116714
1,0.4004279,33.9812698
1,0.4860493,33.7932816
1,0.4016889,33.7864456
1,0.3968350,32.6790085
1,0.3841856,37.9290848
1,0.3979455,36.1380386
1,0.3687179,36.3944016
1,0.4550900,31.9304581
1,0.4232689,34.3675156
1,0.1296411,49.8408890
1,0.4091217,28.4235764
1,0.3996713,39.3817520
1,0.3128955,37.0506516
1,0.3518051,30.7922592
1,0.4225499,35.4988785
1,0.3953901,35.0169296
1,0.1716367,40.9199371
1,0.4473852,32.9661179
1,0.5131839,32.5422897
1,0.5181399,34.8938828
1,0.3948683,32.4294968
1,0.0434219,50.2954788
1,0.3982034,35.3450699
1,0.3856940,35.2493668
1,0.4638049,33.3455276
1,0.4735466,31.5442276
1,0.3916282,34.0974808
1,0.5177677,33.3797073
1,0.2629430,37.1224289
1,0.3296923,33.1165085
1,0.4110714,37.2318039
1,0.0566995,19.9434738
1,0.2396773,37.4847488
1,0.2327707,38.2332840
1,0.3916387,34.2068710
1,0.2455339,27.9552994
1,0.1224923,48.6958542
1,0.3109942,45.0898361
1,0.0662639,49.6050491
1,0.3993392,35.5740738
1,0.0984185,44.4114952
1,0.2682810,28.9977951
1,0.0444252,50.8116074
1,0.4612113,34.3196640
1,0.4730714,30.9358139
1,0.3081174,30.5222397
1,0.1241450,42.1674271
1,0.0387556,33.5082016
1,0.1724664,53.5391922
1,0.1014608,47.6018982
1,0.4277343,34.6067734
1,0.3838354,37.1258469
1,0.4033434,35.1092148
1,0.2437857,44.5019455
1,0.2498949,37.5428543
1,0.4025856,35.1126328
1,0.3770001,36.2986984
1,0.2915069,42.2973099
1,0.4807583,33.2874222
1,0.1615092,37.6618156
1,0.4505907,32.0671768
1,0.3533190,32.2927780
1,0.2052572,41.1078415
1,0.4389020,37.2386551
1,0.0738673,45.3085861
1,0.4939318,31.5578995
1,0.3160361,35.3621597
1,0.4266321,34.1111526
1,-0.0189251,34.1043167
1,0.4326711,34.6888046
1,0.4116060,33.2737503
1,0.3411249,29.0319748
1,0.4002779,33.2703323
1,0.1659000,43.4081802
1,0.4090957,35.5774918
1,0.3979950,39.9935684
1,0.4396526,32.7986374
1,0.4556407,36.0252457
1,0.2879398,40.5233688
1,0.4158242,32.8533249
1,0.4104663,39.8465958
1,0.5226077,37.1736984
1,0.3475415,34.8699570
1,0.3235294,38.9168930
1,0.1473719,21.5670242
1,0.4367065,30.9529037
1,0.4463854,35.1912460
1,0.2751415,39.5663223
1,0.0832413,49.2495651
1,0.2415916,24.8346481
1,0.4676408,32.8840866
1,0.3725282,33.4207230
1,0.3934185,42.4818954
1,0.4020371,35.3177261
1,0.3841146,36.0184097
1,0.1539084,27.4596939
1,0.4439337,32.2654343
1,0.4286290,41.0736618
1,0.0727920,47.5405655
1,0.4179856,33.9436722
1,0.1045667,48.4736862
1,0.5548714,29.7941971
1,0.4029325,36.5892258
1,0.4481086,38.1102371
1,0.3671903,33.5027542
1,0.0306051,22.4352036
1,0.4025359,32.4055710
1,0.4482759,31.5442276
1,0.1596865,25.2414017
1,0.4706683,32.8875046
1,0.4771129,33.4719925
1,0.0974371,45.3598557
1,0.3722937,38.8587875
1,0.1284131,41.8837357
1,0.3082286,38.6742172
1,0.4957701,32.1731491
1,0.4529360,32.5627975
1,0.3543189,36.1927261
1,0.4882838,32.7986374
1,0.1738561,51.0371933
1,0.2766224,45.5145149
1,0.3976320,34.8597031
1,0.0874413,43.6406021
1,0.3960436,35.6834488
1,0.3881626,36.7498703
1,0.3847948,34.6272812
1,0.3794781,32.5730515
1,0.3449821,31.7561417
1,0.5431613,34.0222855
1,0.1458947,47.9780655
1,0.2330940,29.2233963
1,0.2199853,41.9794388
1,0.4069776,33.9949417
1,0.4675081,38.1204910
1,0.4125410,35.6731949
1,0.2443433,28.6662521
1,0.3495634,36.9993820
1,0.3314112,31.4211807
1,0.4666710,32.8362350
1,0.4951744,32.9114304
1,0.4194036,33.6497269
1,0.1397090,43.0265884
1,0.3631214,34.5315781
1,0.3954879,33.1267624
1,0.2893768,37.0345039
1,-0.0244410,33.8582230
1,0.4038296,33.9573441
1,0.2544931,45.7016678
1,0.1128751,47.7458458
1,0.4299501,39.6825333
1,0.4232784,32.0193253
1,0.3096149,40.1131973
1,0.2250793,42.3656845
1,0.4412298,34.0086136
1,0.2861481,33.1587410
1,0.3475105,34.1487503
1,0.4894948,36.3123703
1,0.3737873,32.8088913
1,0.3778467,32.4226608
1,0.4227958,40.4027405
1,0.3765796,30.9802475
1,0.4070501,32.6687546
1,0.4196808,31.8313370
1,0.3860911,39.2245102
1,0.4440877,32.9114304
1,0.3714112,35.0921249
1,0.3789783,34.1692581
1,0.1774128,43.9618912
1,0.1432254,44.6010666
1,0.1146019,33.8308792
1,0.3349380,33.9060745
1,0.4173831,40.4105759
1,0.3412734,39.3304825
1,0.0836152,46.2075272
1,0.4528495,36.8045578
1,0.3767914,35.5604019
1,0.0762822,45.1889572
1,0.3976030,33.7625198
1,0.2444160,45.9545975
1,0.2963257,38.2196121
1,0.4112254,39.4569473
1,0.4244475,32.4568405
1,0.2878986,40.3285446
1,0.4461413,32.5696335
1,0.2879855,41.9520950
1,0.4715223,28.3654709
1,0.0957163,40.8036423
1,0.3978058,34.0462112
1,0.0991054,44.0199966
1,0.4491140,36.2747726
1,0.3824879,37.5291824
1,0.3929231,34.4700546
1,0.1872051,51.0884628
1,0.4182509,35.5467300
1,0.3654091,32.4534225
1,0.3426531,42.6357040
1,0.4101537,33.6907425
1,0.4150744,33.0344772
1,0.0742564,46.3305740
1,0.4337837,34.4973984
1,0.3179424,33.1028366
1,0.4464550,36.2063980
1,0.1574526,26.0685654
1,0.4526767,33.0002975
1,0.4209868,33.0891647
1,0.3940764,32.8909225
1,0.4309394,35.9158707
1,0.4656993,33.8103714
1,0.3753201,32.9729538
1,0.5040296,31.4758682
1,0.4267835,34.0359573
1,0.4924520,32.0500870
1,0.3860436,32.2893600
1,0.0599237,46.4912338
1,0.3534758,40.9130173
1,0.3811147,32.1184464
1,0.0971394,26.8922958
1,0.3936084,33.7488480
1,0.3749076,36.9241867
1,0.4435135,34.9759140
1,0.2014497,36.8865891
1,0.4283787,36.2166672
1,0.4494559,34.7503281
1,0.5073445,31.7253799
1,0.4088195,35.2835464
1,0.1897311,46.3305740
1,0.4246311,37.7616043
1,0.1540407,47.0996323
1,0.1538435,38.3119125
1,0.4057118,35.0921249
1,0.3272374,23.9767227
1,0.0484350,22.7496567
1,0.0190219,33.7283401
1,0.3238941,40.9506149
1,0.0018562,34.0872269
1,0.4935029,34.5247421
1,0.3725178,35.3929214
1,0.3290595,38.3836899
1,0.1007480,46.0503006
1,0.3951598,34.5384140
1,0.3698377,33.8445511
1,0.4338159,32.9216843
1,0.4795792,36.3434753
1,0.0423195,19.4375992
1,0.2097309,43.5278091
1,0.4551806,37.7069168
1,0.4256795,31.9509659
1,0.4746947,32.1936569
1,0.4029513,36.0867691
1,0.4464627,30.6623764
1,0.0695437,46.7988510
1,0.3988772,39.1082993
1,0.4060120,33.3899612
1,0.4735630,32.7268600
1,0.4728270,33.7796097
1,0.3824098,34.0701370
1,0.3122181,42.0956497
1,0.2476586,29.7941971
1,0.1116439,39.5287247
1,0.3950446,33.1301804
1,0.4185331,32.5217819
1,0.2457542,29.2917557
1,0.4617074,32.9421921
1,0.4197173,33.6770706
1,0.4261558,39.5321426
1,0.3376058,36.3636398
1,0.4088266,34.4700546
1,0.5355665,32.2517624
1,0.4189045,36.4730148
1,0.4341392,32.9114304
1,0.4053274,33.7522659
1,0.4703774,34.9075546
1,0.0839345,40.2909470
1,0.4479010,33.3318558
1,0.3196472,43.9300461
1,0.4155465,35.7996597
1,0.3796775,33.1096725
1,0.4001819,36.2269211
1,0.3202821,38.0760574
1,0.1288054,46.3818436
1,0.3430261,44.9121017
1,0.0390564,45.5102615
1,0.3818711,37.2138405
1,0.2797968,41.0907516
1,0.3512747,36.8996773
1,0.3770870,37.1463547
1,0.4061418,39.2005844
1,0.3758287,41.9589310
1,0.2879331,37.9224892
1,0.1061935,21.7242508
1,0.4881757,33.0242233
1,0.3745632,39.0194321
1,0.3899680,43.3581009
1,0.2892986,42.5502548
1,0.0710953,36.8182297
1,0.0952309,22.2301254
1,0.2675041,40.4823532
1,0.3719902,36.6336594
1,0.0558718,46.7078094
1,,
1,0.4186729,35.5535660
1,0.2251456,31.1614151
1,0.1934150,45.1000900
1,0.3250596,34.5555038
1,0.3687684,38.3392563
1,0.0948342,47.3423080
1,0.4312925,37.1292648
1,0.1130873,41.1044235
1,0.4186778,35.1092148
1,0.1355415,45.0895386
1,0.3368439,33.4754105
1,0.3862587,32.4636765
1,0.4061185,38.7220688
1,0.4111675,32.2825241
1,0.3955132,35.7928238
1,0.4607401,33.8684769
1,0.4995000,33.8035355
1,0.3441498,35.1468124
1,-0.0071487,35.8851089
1,0.2088315,45.4965897
1,0.4046059,34.5931015
1,0.3510910,34.4358749
1,0.2729903,44.3549576
1,0.3699817,42.1093216
1,0.4355431,35.8953629
1,0.3962963,33.2395706
1,0.3970667,37.2625809
1,0.4163191,33.3216019
1,0.3747398,32.9934616
1,0.4312294,33.8377151
1,0.4495699,34.3470078
1,0.3099535,40.0482559
1,0.3447610,26.7795029
1,0.4074207,35.0784531
1,0.4592560,33.0720749
1,0.3986763,33.7522659
1,0.4154868,40.0209122
1,-0.0009962,31.2673721
1,0.4215932,31.3459854
1,0.0560905,44.9941330
1,0.3645232,34.5042343
1,0.4111950,31.6160049
1,0.3940167,35.3655777
1,0.3541007,31.5749893
1,0.0854753,22.4659653
1,0.4142677,33.5608597
1,0.1076255,45.8042068
1,0.4125462,37.0233078
1,0.3803889,34.6341171
1,0.3194528,36.7532883
1,0.3966923,33.7112503
1,0.3062376,40.3967705
1,0.3552082,31.4109268
1,0.4433956,32.9524460
1,0.3982097,33.9300003
1,0.4275805,34.4648018
1,0.4455731,33.2053909
1,0.3552674,33.2942581
1,0.0317143,37.7342606
1,0.4816494,40.8070602
1,0.3880427,34.7127304
1,0.4431854,31.8996964
1,0.1817994,47.3764877
1,0.4130073,33.0037155
1,0.3318178,35.5398941
1,0.0340200,43.7978287
1,0.4653150,33.2019730
1,0.4157596,31.8450089
1,0.4017760,36.9925461
1,0.3647714,34.3777695
1,0.1610692,41.1180954
1,0.4358992,35.8167496
1,0.1210897,47.2705307
1,0.3959307,35.9158707
1,0.3971487,35.4510269
1,0.4294271,35.6561050
1,0.4222784,37.5360184
1,0.0748064,48.9727097
1,0.3916454,32.6345749
1,0.1711947,41.1898727
1,0.1095201,47.9165421
1,0.3561649,36.7908859
1,0.0227218,33.7112503
1,0.3392705,34.3880234
1,0.4449010,30.6623764
1,0.4472518,33.4959183
1,0.1933650,45.2778244
1,0.1651045,44.5629044
1,0.3872798,35.1446266
1,0.2003384,40.1337051
1,0.1253546,46.9560776
1,0.5044253,33.2258987
1,0.4431100,33.6101685
1,0.1156584,46.1836014
1,0.3236825,28.1057053
1,0.2135662,42.8134384
1,0.2601736,40.2396622
1,0.3724419,33.7385941
1,0.2760659,39.2484360
1,0.1550811,45.5615311
1,0.3576451,33.4343948
1,0.3874136,36.3670578
1,0.4258684,37.7445145
1,0.2887599,36.9002609
1,0.3500061,34.9383163
1,0.4037322,36.0970230
1,0.4138377,39.0741196
1,0.4984480,34.5965195
1,0.3598800,34.5657578
1,0.4383958,31.8313370
1,0.1838264,45.3461838
1,0.3373051,41.2889938
1,0.3151900,28.2390060
1,0.4191002,33.8684769
1,0.4282971,34.0154495
1,0.0155966,18.4774475
1,0.4347973,35.5022964
1,0.1602953,37.9427567
1,0.0851954,42.3075638
1,0.0883970,18.9932632
1,0.4891602,34.0735550
1,0.0414095,35.1959190
1,0.4105968,33.6360550
1,0.2039588,44.5771408
1,0.3852657,36.9002609
1,0.4188596,32.9797897
1,0.4315052,34.0598831
1,0.4281879,35.2596207
1,-0.0188857,47.3628159
1,0.3765308,33.7112503
1,0.4655945,33.6223831
1,0.2289506,42.5983429
1,0.4333907,42.3964462
1,0.0683965,46.5801010
1,0.3998282,33.6052933
1,0.2819885,39.0843735
1,0.4123879,37.8846512
1,0.3890753,35.1057968
1,0.4973799,33.7522659
1,0.1189341,43.3363876
1,0.3722581,32.9251022
1,0.2524840,36.5217667
1,0.4400289,38.9715805
1,0.1041382,43.9926529
1,0.0415826,49.7486038
1,0.2969359,42.8373642
1,0.4570253,34.1145706
1,0.1068454,39.8759422
1,0.4039707,34.9383163
1,0.2046307,40.3090324
1,0.2688869,50.8355331
1,0.2599481,42.0223274
1,0.2015417,33.9163284
1,0.1376227,48.0908585
1,0.4192398,35.0511093
1,0.4321907,36.8900070
1,0.1630758,37.8470535
1,0.0699055,39.3846664
1,0.4173617,37.8812332
1,0.4160539,34.1726761
1,0.2546384,40.1883926
1,0.4268911,33.3762894
1,0.2513137,30.7820053
1,0.3685637,35.4031754
1,0.1609613,40.4447556
1,0.4230783,35.8201675
1,0.3429425,34.9212265
1,0.3670430,34.3880234
1,0.4295707,33.0139694
1,0.1357370,44.6865158
1,0.2732416,39.2174759
1,0.4505495,32.3748093
1,0.3989993,36.7259445
1,0.4267295,40.7250290
1,0.2676719,44.8437424
1,0.4032734,37.8914871
1,0.1695651,28.3962326
1,0.3182494,38.3084946
1,0.0021221,33.6018753
1,0.3691484,41.1967087
1,0.4764641,37.6833992
1,0.3684627,35.6150894
1,0.4204439,35.3621597
1,0.3539709,32.7336960
1,0.3399737,37.1873703
1,0.2854782,41.3682175
1,0.4495972,33.8616409
1,0.2872161,37.6590652
1,0.4084029,35.0032578
1,0.4245542,37.4984207
1,0.3158943,38.8724594
1,0.1551810,44.8943634
1,0.3699142,33.3831253
1,0.4064991,36.1380386
1,0.2354401,38.7186508
1,0.0607702,44.6079025
1,0.4142634,34.4905624
1,0.4091499,38.0828934
1,0.3681808,34.9348984
1,0.4091513,31.4177628
1,0.1537329,41.3021049
1,0.4617451,39.1219711
1,0.3384027,38.6161118
1,0.4018301,36.0081558
1,0.2670802,27.6511002
1,0.3766813,34.8597031
1,0.4155621,36.9087486
1,0.3824711,35.9944839
1,0.2634969,38.1922684
1,0.1698587,49.6543961
1,0.2320094,44.6249924
1,0.3349005,42.3827744
1,0.4622308,32.3816452
1,0.3687954,34.6956406
1,0.3457101,40.5678024
1,0.4251090,34.5486679
1,0.3466053,40.2362442
1,0.4323402,34.4427109
1,0.4623413,38.6279411
1,0.4323969,32.6482468
1,0.2456909,42.9091415
1,0.0622437,45.6572342
1,0.0801981,34.2478867
1,0.3811818,32.6892624
1,0.4392182,34.7469101
1,0.4418929,34.3470078
1,0.4364603,33.4343948
1,0.3032771,38.4007797
1,0.2167286,41.0873337
1,0.4131213,38.0179520
1,0.4010392,37.0028000
1,0.4493069,34.0051956
1,0.4165564,34.3162460
1,0.3541265,34.6409531
1,0.4660674,34.5623398
1,0.3623061,34.8391953
1,0.3586552,36.4764328
1,0.2495982,44.0175438
1,0.0954893,44.6249924
1,0.4349971,36.6986008
1,0.4148729,35.6902847
1,0.4350278,33.4207230
1,0.5378770,30.8674545
1,0.4290023,33.9539261
1,0.2787738,35.8406754
1,0.4128643,32.8499069
1,0.3473387,36.6638680
1,0.4113719,38.9539108
1,0.4366543,34.3982773
1,0.2045639,33.8317146
1,0.4891214,37.1497726
1,0.4094979,35.3553238
1,0.3927143,35.1057968
1,0.2391138,46.3551064
1,0.1822459,50.2681351
1,0.4346127,32.8499069
1,0.4924986,28.8474045
1,0.3755757,37.0267258
1,0.2325386,29.5378494
1,0.4641410,33.6770706
1,0.3825197,35.0203476
1,-0.0162536,33.8889847
1,0.4052489,35.5979996
1,0.3964567,32.4158249
1,0.3425842,43.3876724
1,0.2128578,43.7055435
1,0.3222594,37.4642410
1,0.2139076,47.8140030
1,0.4275037,39.5184708
1,0.4367037,37.6795731
1,0.4253114,35.6868668
1,0.3796097,36.0901871
1,0.1144886,46.6723862
1,0.3493918,35.5159683
1,0.0298548,19.2325211
1,0.2668414,30.5427475
1,0.3814739,33.7146683
1,0.4256897,33.7009964
1,0.4870032,34.0838089
1,0.3549630,37.8641434
1,0.4174867,35.8475113
1,0.4742362,36.7874680
1,0.3387012,31.5066299
1,0.3059680,40.2552948
1,0.3557086,38.1341629
1,0.2940193,42.0272903
1,0.2053417,42.3964462
1,0.2705762,37.7718582
1,0.4464372,34.7469101
1,0.3589274,38.6468697
1,0.4384550,37.4710770
1,0.0963612,22.8077621
1,0.4357689,39.8602676
1,0.0407300,47.3559799
1,0.3994939,34.7366562
1,0.4094283,35.8748550
1,0.3234940,39.2416000
1,0.4541534,31.6741104
1,0.1712787,30.8879623
1,0.4205900,32.0364151
1,0.4165023,33.5608597
1,0.4326739,36.0675316
1,0.2611063,36.4303093
1,0.4548300,39.5013809
1,0.3740700,40.7352829
1,0.1987782,39.1807671
1,0.2842932,29.3635330
1,0.4413033,35.6048355
1,0.0349991,34.3401718
1,0.4425136,31.4792862
1,0.2192631,40.5848923
1,0.2880000,30.4265366
1,0.4623621,38.0521317
1,0.2583715,43.9162483
1,0.2580271,37.5872879
1,0.0709710,47.8789444
1,0.4020281,33.6975784
1,-0.0146123,33.7864456
1,0.4413702,34.1077347
1,0.4551393,35.3826675
1,0.3871841,37.1190109
1,0.2965900,41.7162552
1,0.3766408,32.2791061
1,0.1677084,50.8868027
1,0.4013789,33.3626175
1,0.4047714,37.4368973
1,0.1981157,46.8134689
1,0.1887328,45.0454025
1,0.3847627,35.6014175
1,0.1824786,32.8601608
1,0.0707743,44.1569672
1,0.4350325,33.8992386
1,0.3834673,28.9157639
1,0.4158367,37.9427567
1,0.2994486,28.7892990
1,0.3412856,37.8066292
1,0.2317798,29.9001541
1,0.4619511,32.7507858
1,0.4109453,38.5169907
1,0.2810141,28.7209396
1,0.3277213,35.4339371
1,0.5270965,33.6565628
1,0.4208093,32.0945206
1,0.4505094,36.1517105
1,0.4319131,38.0042801
1,0.4599960,38.2297173
1,0.4617096,33.3660355
1,0.3481633,36.2645187
1,0.1952583,46.7649269
1,0.4380662,33.6189651
1,0.1717923,43.5483170
1,0.4362728,37.1019211
1,0.1174131,47.0346909
1,0.4302298,35.1228867
1,0.3543967,33.2669144
1,0.4512936,33.5403519
1,0.2536983,56.3351212
1,0.0481198,48.6787643
1,0.5127963,30.9563217
1,0.4117604,33.8274612
1,0.4360255,38.7459946
1,0.4112903,36.0320816
1,0.3346073,47.0346909
1,0.3582703,37.6693192
1,0.1978754,42.0067825
1,0.1740446,40.2738419
1,0.5044623,32.4568405
1,0.4006969,27.6408463
1,0.4043364,38.0008621
1,0.1299156,45.0727463
1,0.2787883,42.1366653
1,0.3607817,35.5433121
1,0.4548106,33.5642776
1,0.3773981,34.9212265
1,0.1600608,45.5600204
1,0.2877949,40.5951462
1,0.0765622,43.9174576
1,0.3744859,36.0560074
1,0.3833542,35.9705582
1,0.4837370,32.7234421
1,0.1306254,45.4282303
1,0.5017120,35.5193863
1,0.4224508,38.1204910
1,0.4747843,33.2805862
1,0.4517938,33.4959183
1,0.3482710,35.1707382
1,0.3897320,33.8513870
1,0.4288453,32.0398331
1,0.4716226,32.3474655
1,0.4300298,35.3074722
1,0.2207480,39.1033478
1,0.3484995,37.7342606
1,0.3530248,26.3796005
1,0.3542573,34.5486679
1,0.3612992,37.1361008
1,0.3733565,36.7225266
1,0.3495302,43.2748642
1,0.1393029,45.1513596
1,0.1090206,34.1713486
1,0.3857240,34.8391953
1,0.0671107,39.3408127
1,0.3713243,36.5277023
1,0.4784405,32.3406296
1,0.1139938,46.6108627
1,0.3501391,35.3553238
1,0.2788927,27.1110611
1,0.4208024,33.4685745
1,0.3774472,35.1741562
1,0.4044093,32.2244186
1,0.3493023,34.4871445
1,0.4860430,34.2171249
1,0.4161595,33.0686569
1,0.4744599,34.1726761
1,0.3762862,33.9436722
1,0.4027657,33.2258987
1,0.4115807,32.2449265
1,0.0588278,47.2096863
1,0.2721105,37.5155106
1,0.1238975,41.2113037
1,0.2408804,34.5896835
1,0.4432672,34.8426132
1,0.2780876,40.2225723
1,0.4321951,33.2669144
1,0.3709899,32.3543015
1,0.0621093,22.9581528
1,0.4048271,35.7552261
1,0.1239590,45.0624924
1,0.4127894,33.5300980
1,0.3722466,34.4666367
1,0.2715622,41.0399742
1,0.3768560,33.0378952
1,0.2920424,43.7192154
1,0.4777831,33.7727737
1,0.3594968,34.3914413
1,0.3629461,39.2757950
1,0.2914138,26.0036087
1,0.4323706,37.0373268
1,0.3568130,36.4319992
1,0.4090713,36.5960617
1,0.3775848,32.0090714
1,0.3833022,37.0745773
1,0.4236446,33.9983597
1,0.0920375,27.0837173
1,0.3754128,34.6956406
1,0.2272617,43.0627174
1,0.1308324,41.8734818
1,0.4820624,32.4705124
1,0.3668535,34.2068710
1,0.3990349,33.0549850
1,0.3698567,34.0769730
1,0.2860611,41.8085403
1,0.3792351,36.4661789
1,0.1822132,42.1776810
1,0.2342774,30.3684311
1,0.4444003,35.5330582
1,0.4005307,38.9715805
1,0.1346182,44.6420822
1,0.4331747,38.3905258
1,0.3687479,35.4183083
1,0.1919689,35.1775742
1,0.4622951,32.8054733
1,0.1168961,44.5634689
1,0.0688934,46.6621323
1,0.2783971,40.5023880
1,0.4122280,32.9763718
1,0.1102475,52.2745132
1,0.1851378,31.5442276
1,0.3493557,36.7874680
1,0.1769339,39.2354698
1,0.2151581,22.4488754
1,0.2789249,32.2004929
1,0.2070989,38.0726395
1,0.4461518,33.5403519
1,0.4757567,37.3172684
1,0.3461424,37.1600266
1,0.1964501,43.7123795
1,0.1975431,40.5404587
1,0.3759180,39.9115372
1,0.4401783,35.3895035
1,0.3782800,37.2899246
1,0.1520170,46.2041092
1,0.4449645,36.7464523
1,0.3290302,36.9720383
1,0.4675072,36.3253746
1,0.3090921,44.3207779
1,0.3267873,37.1190109
1,0.3847986,33.8377151
1,0.3591585,34.8494492
1,0.3820236,38.0965652
1,0.3143806,36.3125420
1,0.0890227,44.8766785
1,0.3804765,37.1053391
1,0.3186869,33.9573441
1,0.2836877,34.8162994
1,0.2830650,41.8666458
1,0.2211569,37.6624832
1,0.3546438,34.8904648
1,0.3865053,36.1756363
1,0.4548833,34.1419144
1,0.4340585,40.9130173
1,0.0362481,36.3773117
1,0.4290873,36.4114914
1,0.0960157,48.0498428
1,0.4478717,32.2415085
1,0.1623762,41.3405647
1,0.1434258,40.0243301
1,0.4229982,45.0795822
1,0.4634162,35.0100937
1,0.4835910,33.8103714
1,0.4352077,32.1936569
1,0.3965608,32.2141647
1,0.4205892,33.0549850
1,0.3949237,35.6185074
1,0.0677141,44.6438179
1,0.4629138,35.2903824
1,0.3973944,34.2718124
1,0.1943939,37.8846512
1,0.3896949,34.4871445
1,0.0757807,44.5190353
1,0.3444935,34.0120316
1,0.1182338,41.9880905
1,0.4450060,36.6028976
1,0.1679949,30.5837631
1,0.4665199,31.3528214
1,0.3221130,35.7278824
1,0.3864609,34.0222855
1,0.2612307,36.8455734
1,0.3462960,32.9251022
1,0.3166558,32.0671768
1,0.4513274,32.5388718
1,0.4174900,31.1921768
1,0.1414801,46.2283325
1,0.4785978,32.3782272
1,0.3780985,35.3484879
1,0.2235117,48.6343307
1,0.3964314,32.8259811
1,0.3959027,41.9418411
1,0.2025376,47.2652473
1,0.4390430,34.4358749
1,0.4163190,41.0941696
1,0.3670540,37.3856277
1,0.2644323,28.9191818
1,0.3792947,34.4187851
1,0.1757730,25.0294876
1,0.2892281,40.2362442
1,0.2953992,42.8236923
1,0.4331349,32.7166061
1,0.3356994,36.5823898
1,0.4180511,37.1326828
1,0.0777841,47.3559799
1,0.3919811,35.4510269
1,0.2443473,46.3271561
1,0.2450581,42.0614700
1,0.1061441,31.0930405
1,0.4823218,33.3660355
1,0.3957702,32.8362350
1,0.3900520,32.8772507
1,0.0758304,46.5288315
1,0.3878592,36.5413742
1,0.4369366,33.4549026
1,0.1746222,42.1161575
1,0.4562357,34.3435898
1,0.3812052,38.6844711
1,0.2802821,39.2508926
1,0.1352949,47.2260971
1,0.4024408,32.1799850
1,0.5068001,31.9475479
1,0.4294642,38.4862289
1,0.4966523,33.1814651
1,0.3738274,34.1931992
1,0.4845996,30.6076889
1,0.4548826,35.7859879
1,0.2080975,45.0693283
1,0.4644583,34.1200142
1,0.3553742,36.6063156
1,0.4274769,32.8806686
1,0.1239220,47.2602768
1,0.1526814,44.3864288
1,0.4607599,31.3664932
1,0.4118582,32.7302780
1,0.1191600,26.3590927
1,0.4164388,34.4358749
1,0.4616782,33.0925827
1,0.4375650,34.9041367
1,0.5061678,36.0314331
1,0.3616216,36.2132339
1,0.3928765,34.1214066
1,0.3829722,36.3226242
1,0.3941531,37.6009598
